Year,Gender,Texas_Born,Month_Born,Day_Born,Year_Born,Height,Arm_Span,Length_Foot,Hand_Length,Weight,Dominant_Hand,Snaps_Left,Snaps_Right,Heartrate,Eye_Color,Corrective_Lens,Type_Lens,Live_Campus,Transport_Type,Commute_Minutes,Mother_Age,Father_Age,Mother_Education,Num_Siblings,FirstGen,HSGrad,Calculus,APStats,Math_Grade,HS_GPA,GPA,Smoke,Drink,Hours_Sleep,Tire,Num_Languages,Favorite_Season,Vegatarian,Hours_Work,Favorite_Status,Semester,Smester2,Course
2016,Female,Yes,Jun,9,1996,67,67,9,7,130,Right,48,52,29,Brown,No,No correction,No,Bus,40,30,35,None,3,Yes,Yes,Yes,Yes,A,3.7,3.6,600,0,2,front right,7,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Jul,2,1994,5,40,9,4,170,Right,62,62,30,Brown,Yes,Glasses,No,Bus,10,29,29,Bachelor's degree,2,No,Yes,Yes,No,A,3.8,3,1500,0,0,front right,2,Fall,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,No,Apr,3,1995,72,34,12,7,195,Right,99,88,25,Blue,Yes,No correction,Yes,Walk,7,33,33,Bachelor's degree,2,No,Yes,Yes,No,B,3.54,3.2,600,0,20,rear right,6,Summer,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Male,No,Sep,24,1990,64,53,7,5,133,Left,104,104,72,Hazel,No,No correction,No,Bus,8,18,22,Some college (no degree),2,Yes,Yes,Yes,No,A,3.42,3.18,1874,0,0,front right,7,Winter,No,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,No,Oct,5,1996,64,40,9,6,130,Right,80,75,25,Brown,Yes,Glasses,No,Bus,12,16,16,High School degree,2,Yes,Yes,No,No,B,4,3,244,0,0,rear left,5,Fall,No,0,Healthy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Nov,4,1994,65,63,10,7,150,Right,76,68,24,Brown,Yes,Glasses,No,Walk,10,26,28,Doctorate,1,No,No,Yes,No,C,3.4,3,340,10,10,front right,5,Fall,Yes,0,Happy,Spring,Spring 2016,MATH 2328
2016,Female,Yes,Apr,7,1996,62,4,6,2,117,Right,20,20,32,Brown,Yes,Glasses,No,Bus,120,25,24,High School degree,2,Yes,Yes,No,No,D,2.5,2.3,609,0,0,front right,8,Fall,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,No,May,6,1996,68,86,9,7,198,Left,50,52,29,Blue,No,No correction,No,Car (by yourself),35,23,22,Some college (no degree),4,No,Yes,No,No,C,2.67,2.92,683,0,0,front right,3,Fall,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Oct,15,1995,69,68,10,8,160,Right,61,64,19,Blue,No,No correction,No,Bus,10,27,27,Bachelor's degree,2,No,Yes,No,No,B,3.5,3,506,0,2,rear left,9,Summer,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jan,9,1997,70,70,10,7,187,Right,70,70,30,Blue,No,No correction,No,Bus,15,34,42,Bachelor's degree,1,No,Yes,No,No,C,3.6,2.75,941,0,20,front right,8,Spring,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jul,31,1996,64,64,9,6,150,Right,65,70,20,Brown,Yes,Glasses,No,Bus,15,28,34,Bachelor's degree,2,No,Yes,Yes,No,C,3.5,2.57,211,0,2,rear right,4,Fall,Yes,15,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Nov,29,1994,72,79,12,7,260,Right,64,64,75,Brown,No,No correction,No,Bus,5,21,30,Some college (no degree),4,Yes,Yes,Yes,No,B,3.44,2.45,900,0,0,front right,7,Winter,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,Jan,24,1996,61,60,10,6,125,Right,45,39,22,Brown,Yes,Contacts,No,Car (by yourself),55,30,35,Bachelor's degree,3,No,Yes,Yes,No,A,3.96,3.5,184,0,5,front right,7,Fall,No,35,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,May,21,1995,66,20,10,6,128,Right,30,25,60,Brown,Yes,Contacts,No,Car (by yourself),50,21,23,Master's degree,3,No,Yes,Yes,No,D,3,3,333,0,2,front left,6,Fall,No,8,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jul,29,1993,70,54,9,7,220,Right,88,67,31,Blue,Yes,Glasses,No,Bus,35,34,36,Professional degree,3,No,Yes,Yes,No,A,3.125,2.25,781,0,3,rear right,5,Summer,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Mar,7,1989,71,71,12,8,183,Right,56,54,27,Brown,No,No correction,No,Bus,25,22,24,Some college (no degree),6,Yes,No,No,No,B,1,3.671,276,140,8,front left,9,Winter,No,6,Rich,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jun,1,1997,65,63,8,6,113,Right,35,24,18,Brown,No,No correction,No,Bus,20,22,22,Bachelor's degree,2,No,Yes,No,Yes,B,3.3,2.8,109,0,0,rear left,8,Summer,No,17,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Sep,23,1992,64,63,8,6,160,Left,54,119,31,Green,Yes,Contacts,No,Bus,50,26,24,Some college (no degree),1,Yes,Yes,Yes,No,B,3.7,2.8,835,0,5,front left,4,Fall,No,40,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Dec,16,1996,68,67,7,4,135,Right,44,36,23,Blue,No,Contacts,No,Car (by yourself),10,23,23,Bachelor's degree,2,No,Yes,Yes,No,A,4.321,3.79,500,0,0,front right,9,Summer,No,30,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,Oct,6,1995,64,52,9,8,118,Right,36,34,90,Green,Yes,Glasses,,Carpool,10,30,29,Some college (no degree),2,No,Yes,No,No,C,3.8,3.2,1500,0,10,front right,10,Fall,No,25,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,May,31,1993,60,56,9,6,170,Right,0,44,27,Brown,Yes,Contacts,No,Walk,15,27,38,Some college (no degree),2,Yes,Yes,Yes,Yes,C,3.41,2.98,349,0,0,rear left,7,Spring,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jul,29,1994,61,60,9,6,120,Right,70,55,37,Brown,Yes,Glasses,No,Car (by yourself),10,39,39,Bachelor's degree,1,No,Yes,No,No,A,3,3.2,300,5,10,rear left,5,Summer,No,10,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Sep,12,1995,69,69,9,7,131,Right,48,29,60,Green,Yes,Contacts,No,Bus,7,23,24,Bachelor's degree,2,No,Yes,No,No,C,3,3.1,234,0,1,rear right,6,Summer,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jan,24,1996,67,60,11,8,157,Right,30,35,46,Blue,No,No correction,No,Bus,30,39,49,High School degree,9,No,Yes,Yes,No,A,4,3.6,400,0,0,front right,6,Winter,No,40,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,Mar,13,1991,66,62,10,7,144,Left,70,70,15,Green,No,No correction,No,Car (by yourself),50,29,36,Doctorate,0,No,No,Yes,No,B,4,4,420,0,0,front right,6,Spring,No,21,Healthy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jan,8,1985,65,64,11,7,245,Right,96,92,86,Hazel,No,No correction,No,Car (by yourself),20,28,36,Some college (no degree),4,Yes,Yes,Yes,No,C,3.6,2.97,447,0,4,front left,6,Winter,No,60,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Apr,21,1997,72,75,11,9,175,Right,16,15,15,Green,Yes,Glasses,No,Bus,10,28,30,High School degree,3,Yes,Yes,Yes,No,B,4,3.25,0,0,10,front left,8,Spring,No,10,Rich,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Apr,7,1996,62,4,6,3,117,Right,40,35,38,Brown,Yes,Glasses,No,Bus,120,25,24,High School degree,2,Yes,Yes,No,No,C,2.8,2.3,609,0,0,front left,8,Fall,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Apr,7,1996,62,8,6,4,117,Right,40,38,36,Brown,Yes,Glasses,Yes,Bus,120,25,24,High School degree,2,Yes,Yes,No,No,C,2.5,2.3,609,0,0,front left,8,Fall,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Aug,28,1995,74,72,132,6,212,Right,67,56,23,Brown,No,Glasses,No,Car (by yourself),23,34,33,Master's degree,1,No,Yes,No,No,C,3.9,2.25,400,0,40,front right,5,Winter,No,40,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Mar,9,1998,64,64,9,5,147,Right,62,41,27,Brown,Yes,Contacts,Yes,Walk,11,28,39,High School degree,3,No,Yes,Yes,Yes,C,3.45,3.05,558,0,0,rear right,8,Fall,No,,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Dec,7,1992,73,72,11,7,180,Right,69,32,,Hazel,Yes,Contacts,No,Car (by yourself),20,22,,Some college (no degree),3,Yes,Yes,Yes,No,C,3.38,2.1,316,120,1,front right,10,Spring,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Feb,19,1998,72,74,13,9,247,Right,37,34,67,Hazel,Yes,Glasses,Yes,Walk,11,34,35,Bachelor's degree,0,No,Yes,No,Yes,B,3.98,3.33,342,0,5,rear left,7,Winter,No,0,Famous,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Dec,25,1996,66,64,9,8,155,Right,55,54,30,Brown,No,No correction,No,Bus,60,18,21,Some college (no degree),5,No,Yes,Yes,Yes,B,3.2,3,1200,0,0,front right,5,Fall,No,35,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Mar,30,1998,66,67,9,7,140,Right,70,60,23,Blue,No,No correction,Yes,Walk,10,25,26,Some college (no degree),5,No,Yes,Yes,No,B,3.45,3.75,506,0,0,rear left,5,Fall,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Dec,5,1989,69,,,,155,Right,,,,Brown,No,No correction,No,Car (by yourself),60,20,30,High School degree,7,Yes,Yes,Yes,No,C,2.5,3.2,0,0,36,rear left,6,Summer,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,Oct,14,1993,62,62,7,5,128,Right,52,50,61,Brown,Yes,Glasses,No,Bus,15,19,26,None,6,Yes,Yes,No,No,C,3.7,2.9,41,0,2,rear right,7,Fall,No,21,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Oct,4,1994,62,60,7,5,130,Right,37,43,18,Blue,No,No correction,No,Car (by yourself),50,28,32,Some college (no degree),1,No,Yes,Yes,No,B,3.96,2.8,980,0,0,front right,7,Fall,No,15,Healthy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Dec,29,1995,70,70,11,5,155,Right,50,40,70,Brown,Yes,Contacts,No,Car (by yourself),50,30,32,Some college (no degree),4,No,Yes,Yes,Yes,B,3.5,3.14,0,0,3,rear left,12,Summer,No,20,Rich,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Nov,28,1992,72,69,10,7,161,Left,43,38,24,Hazel,No,No correction,No,Bus,21,22,20,Some college (no degree),1,Yes,Yes,Yes,No,D,2.9,3,0,0,12,front right,9,Fall,No,16,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Mar,27,1985,62,62,9,6,180,Right,60,63,20,Brown,No,No correction,No,Car (by yourself),38,25,25,Some college (no degree),1,No,Yes,Yes,No,C,3,2.8,331,0,3,rear right,7,Fall,No,8,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Dec,2,1993,76,77,12,5,260,Right,82,79,20,Brown,Yes,Contacts,No,Car (by yourself),25,24,37,Bachelor's degree,1,No,Yes,Yes,No,B,3.1,2.2,860,0,4,front left,6,Winter,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jan,20,1993,68,64,11,9,160,Right,74,67,74,Brown,Yes,No correction,No,Bus,19,31,32,Bachelor's degree,2,No,Yes,Yes,No,C,2,2.8,127,0,0,front right,6,Summer,No,0,Rich,Fall,Fall 2016,MATH 2328
2016,Male,No,Mar,16,1981,58,6,12,60,220,Right,30,28,67,Brown,Yes,Glasses,No,Car (by yourself),60,60,40,High School degree,6,Yes,No,Yes,No,A,3.5,3,200,0,2,rear left,3,Spring,No,30,Rich,Fall,Fall 2016,MATH 2328
2016,Male,No,May,24,1995,68,71,9,5,145,Right,73,67,24,Brown,No,No correction,No,Car (by yourself),15,21,23,None,1,Yes,Yes,No,No,B,4,3,923,0,4,rear right,8,Winter,No,0,Rich,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Aug,10,1994,69,64,10,7,172,Right,56,58,65,Brown,Yes,Glasses,No,Car (by yourself),60,27,,High School degree,1,Yes,Yes,Yes,No,B,3.8,3.4,156,0,5,rear right,3,Fall,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,May,1,1994,62,61,18,11,100,Right,40,35,20,Blue,No,No correction,No,Bicycle,15,27,52,Some college (no degree),10,No,Yes,Yes,No,A,3.5,2.4,0,0,20,front left,9,Spring,No,15,Rich,Fall,Fall 2016,MATH 2328
2016,Female,No,Jul,20,1992,66,64,12,7,150,Right,32,28,56,Gray,No,No correction,No,Car (by yourself),90,34,34,Bachelor's degree,0,No,Yes,Yes,No,A,4.2,2.9,213,0,4,front right,6,Spring,No,40,Healthy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jul,15,1996,72,75,11,7,118,Right,15,17,24,Brown,Yes,Glasses,No,Bus,40,36,48,Bachelor's degree,8,No,Yes,No,No,B,3,2.1,500,2,15,front left,7,Summer,No,30,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Feb,4,1996,62,62,9,6,100,Left,0,0,23,Blue,No,No correction,No,Car (by yourself),20,32,34,Master's degree,1,No,No,Yes,No,B,2.87,2.5,1172,0,4,front right,8,Fall,No,15,Healthy,Fall,Fall 2016,MATH 2328
2016,Male,No,Jul,28,1995,71,71,12,8,210,Right,53,60,78,Green,No,No correction,No,Bus,15,23,32,Some college (no degree),2,No,Yes,Yes,No,B,3.5,3,500,7,8,front left,8,Summer,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,,Yes,Dec,4,1995,68,83,11,8,150,Right,28,26,20,Brown,Yes,Contacts,No,Bus,20,19,23,Master's degree,2,No,Yes,Yes,No,C,4.2,2.75,800,0,0,rear right,6,Winter,No,25,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,May,2,1996,59,56,7,6,99,Right,34,36,27,Brown,No,No correction,No,Bus,10,22,26,High School degree,5,Yes,Yes,Yes,No,C,4.2,3.5,200,0,1,rear right,6,Spring,No,25,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Oct,4,1996,69,68,9,6,145,Right,25,20,9,Green,Yes,Glasses,No,Carpool,15,32,31,Bachelor's degree,1,No,Yes,No,No,D,3.5,2.4,900,0,10,rear left,5,Spring,No,0,Rich,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jan,17,1997,71,27,11,8,150,Right,44,42,33,Hazel,Yes,Contacts,Yes,Bus,10,28,30,High School degree,1,Yes,Yes,Yes,No,A,2.7,3.05,227,0,0,front right,6,Winter,No,4,Rich,Fall,Fall 2016,MATH 2328
2016,Female,No,Feb,10,1993,66,66,9,9,152,Right,77,49,30,Brown,Yes,Contacts,No,Bus,45,19,26,Bachelor's degree,5,Yes,No,Yes,No,B,3.6,3.1,1296,0,2,front left,2,Fall,No,50,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jun,27,1996,60,30,7,5,106,Right,50,25,96,Hazel,Yes,Contacts,No,Bus,20,28,30,Master's degree,1,No,Yes,No,No,B,4.06,3.21,273,4,0,rear right,8,Summer,No,24,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Apr,5,1996,70,62,11,6,215,Right,0,0,86,Brown,Yes,Glasses,No,Bus,20,28,34,Some college (no degree),1,Yes,Yes,Yes,No,B,4,3,967,0,0,front right,5,Summer,No,24,Rich,Fall,Fall 2016,MATH 2328
2016,Male,No,Jun,21,1993,69,68,9,8,145,Right,90,80,65,Brown,Yes,Contacts,No,Car (by yourself),60,31,26,Some college (no degree),2,Yes,Yes,Yes,No,B,3.5,3,1038,0,0,rear right,8,Summer,Yes,15,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,No,Oct,1,1979,67,65,9,6,150,Right,60,47,31,Green,No,No correction,No,Car (by yourself),90,32,40,High School degree,3,Yes,Yes,No,No,B,3,3.8,0,0,0,front right,5,Fall,No,0,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,May,29,1997,64,66,6,5,145,Right,50,54,19,Hazel,Yes,Glasses,No,Bus,20,15,16,Master's degree,1,No,Yes,Yes,No,A,3.8,4,956,0,2,rear left,7,Spring,Yes,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jun,2,1995,71,72,10,7,175,Left,44,52,24,Brown,Yes,Glasses,No,Bus,20,35,26,Bachelor's degree,5,Yes,Yes,Yes,No,B,3,2.4,427,0,5,rear left,6,Spring,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Apr,4,1996,63,35,9,5,150,Right,65,48,20,Blue,No,No correction,No,Car (by yourself),30,32,33,Some college (no degree),5,Yes,Yes,No,No,D,3.8,2.8,180,0,10,front right,8,Summer,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,Oct,15,1996,62,66,9,6,105,Right,61,61,34,Brown,No,No correction,No,Bus,25,24,23,Some college (no degree),3,No,Yes,Yes,No,B,4.4,3.5,329,0,0,rear right,10,Spring,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jul,8,1997,62,5,9,6,119,Right,47,38,29,Brown,Yes,Glasses,No,Car (by yourself),35,25,25,Some college (no degree),2,Yes,Yes,No,Yes,C,3.4,2.5,420,0,0,rear right,7,Fall,No,20,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jun,17,1998,64,67,9,7,103,Right,61,58,70,Brown,No,No correction,Yes,Bus,10,25,25,Bachelor's degree,3,No,Yes,Yes,No,A,4.19,4,114,0,0,rear left,7,Spring,No,0,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Apr,20,1995,62,57,10,5,148,Right,49,42,22,Brown,No,No correction,No,Car (by yourself),45,23,29,None,3,Yes,Yes,Yes,No,C,3.31,2.51,1300,0,0,front right,2,Fall,No,40,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jan,30,1995,62,62,7,6,152,Right,41,38,,,Yes,Glasses,No,Bus,10,30,32,High School degree,6,No,Yes,Yes,No,C,4,3.2,751,0,1,front left,2,Fall,No,32,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Nov,28,1994,69,69,10,7,115,Right,75,70,50,Green,Yes,Glasses,No,Walk,10,32,32,Doctorate,3,No,Yes,Yes,Yes,B,5.8,3.9,195,0,1,front right,8,Fall,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Oct,4,1991,65,50,9,8,140,Right,10,5,80,Green,Yes,Glasses,No,Car (by yourself),45,30,26,Some college (no degree),1,Yes,No,No,No,F,2.5,2.8,500,0,4,,,,,25,,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Nov,27,1996,68,66,9,7,137,Right,48,51,26,Green,Yes,No correction,No,Car (by yourself),35,35,45,High School degree,3,Yes,Yes,Yes,No,A,4,3.72,0,0,0,front right,6,Winter,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Oct,15,1995,69,73,10,7,145,Left,70,79,23,Brown,Yes,Contacts,No,Bus,30,23,23,High School degree,4,No,Yes,Yes,No,B,3,2.5,600,0,2,front left,7,Fall,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jun,1,1997,52,67,9,13,120,Left,4,4,89,Brown,Yes,Glasses,Yes,Bus,10,23,20,High School degree,6,Yes,Yes,No,No,A,2.3,3.9,0,0,4,front left,4,Spring,Yes,1,Famous,Fall,Fall 2016,MATH 2328
2016,Male,No,Jun,28,1988,68,68,11,7,165,Right,15,0,25,Hazel,No,No correction,No,Walk,15,23,22,High School degree,2,No,Yes,Yes,No,B,3,3,120,0,2,front left,6,Summer,Yes,30,Happy,Fall,Fall 2016,MATH 2328
2016,Male,No,Dec,3,1992,6,72,11,5,178,Right,50,50,30,Blue,No,No correction,No,Car (by yourself),75,40,43,High School degree,2,No,Yes,No,No,C,3.16,1.25,485,0,4,front left,8,Summer,No,12,Healthy,Fall,Fall 2016,MATH 2328
2016,Male,No,Mar,13,1996,67,34,114,7,220,Right,51,37,32,Hazel,No,No correction,No,Carpool,55,19,23,High School degree,2,Yes,Yes,Yes,No,C,3.9,2.16,655,0,0,rear right,5,Spring,No,26,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,No,Feb,22,1986,65,62,9,7,113,Left,39,,42,Brown,Yes,Contacts,No,Car (by yourself),75,22,,Bachelor's degree,2,No,Yes,No,No,A,3.8,3.84,195,0,4,rear left,6,Summer,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jan,5,1995,73,72,12,8,200,Right,70,68,26,Blue,No,No correction,No,Car (by yourself),60,38,37,Bachelor's degree,2,No,Yes,No,No,C,3,2.85,400,2,10,front left,10,Summer,No,10,Healthy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Jul,13,1992,70,70,11,5,150,Right,89,79,70,Blue,No,No correction,No,Walk,15,31,32,Bachelor's degree,3,No,Yes,Yes,No,A,3.5,3.5,1000,0,2,front right,6,Winter,No,15,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Sep,9,1996,72,71,11,7,172,Right,78,65,40,Brown,Yes,Contacts,No,Bus,10,26,33,Master's degree,1,No,Yes,Yes,Yes,B,3.5,2.9,900,0,4,rear right,7,Winter,No,,Rich,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Aug,1,1997,69,60,14,8,138,Right,24,40,21,Brown,No,,No,Bus,30,33,39,Master's degree,1,No,Yes,No,No,D,3,2.5,0,0,8,front left,7,Summer,No,0,Rich,Fall,Fall 2016,MATH 2328
2016,Female,No,Jul,16,1996,63,62,7,6,118,Left,48,59,23,Brown,No,,No,Bus,15,32,33,Some college (no degree),6,Yes,Yes,Yes,No,A,3.5,3.45,642,0,3,front left,5,Spring,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jul,16,1998,62,63,9,6,100,Right,55,50,27,Brown,Yes,Contacts,Yes,Walk,5,27,37,Bachelor's degree,0,No,Yes,Yes,No,A,3.75,3.2,125,0,0,rear right,7,Summer,No,0,Rich,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jun,30,1995,65,64,9,7,140,Right,70,68,81,Green,No,No correction,No,Bus,20,39,42,Bachelor's degree,3,No,Yes,Yes,No,A,3.86,3.92,934,0,7,front right,7,Summer,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,No,Jun,19,1985,69,67,11,8,250,Right,46,46,27,Brown,No,No correction,No,Bus,15,30,42,Master's degree,3,No,Yes,No,No,A,3.5,2.3,710,0,0,front left,5,Spring,No,0,Happy,Fall,Fall 2016,MATH 2328
2016,Male,Yes,Sep,4,1993,73,75,13,8,350,Right,0,0,26,Brown,Yes,Glasses,No,Car (by yourself),60,24,24,Professional degree,2,No,Yes,Yes,No,B,3,0,0,0,1,front right,5,Winter,No,8,Happy,Fall,Fall 2016,MATH 2328
2016,Female,No,Oct,19,1994,64,60,9,6,130,Right,70,67,23,Brown,Yes,Glasses,No,Car (by yourself),10,40,42,Bachelor's degree,1,No,Yes,Yes,No,C,3.2,2.7,1300,0,3,rear right,8,Fall,No,0,Healthy,Fall,Fall 2016,MATH 2328
2016,Female,Yes,Jun,14,1995,59,58,8,4,105,Left,57,61,23,Green,Yes,Contacts,No,Car (by yourself),15,32,30,High School degree,2,No,Yes,Yes,No,B,85,3.08,768,0,0,front left,7,Summer,No,20,Happy,Fall,Fall 2016,MATH 2328
2016,Male,No,May,7,1990,57,58,9,7,215,Right,76,58,33,Brown,Yes,Glasses,No,Bus,60,20,25,High School degree,2,Yes,Yes,Yes,No,C,2.5,3.45,150,24,0,front left,7,Winter,No,0,Happy,Fall,Fall 2016,MATH 2328
